time,joint_name,joint_state,joint_reference,joint_torque
1734689111.5671568,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08098897169845465, -0.048275264068303514, 1.669807553329739, -0.225918889710214, 0.386968236379988, 0.18203014102746362, -0.002845165892606083, -0.12440363590037062, -0.13415590116879805, 1.614131312159465, -0.3309253842768314, 0.03911939249537966, 0.3951682725356376, -0.007379229984644908, -0.14299606658356012, -0.12727840303314775, 1.6573717439871558, -0.21592480026568772, 0.16216605386315397, 0.2150129674218615, -0.006488853346409584, -0.11063253916661075, -0.018613828234264496, 1.6995683914964683, -0.1961791425573569, 0.35799445505596417, 0.09609016377328672, 0.009050953219469804","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,5.0,5.0,-5.0,5.0,5.0,0.18463765377029873,5.0,5.0,5.0,-5.0,-5.0,5.0,-0.1508891847270455,5.0,5.0,5.0,-5.0,5.0,5.0,0.11024792925264038,5.0,5.0,5.0,-5.0,5.0,5.0,0.07789432235609794"
1734689111.6342587,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,-5.0,-5.0,5.0,0.07789432235609794,-5.0,-5.0,5.0,5.0,5.0,-0.1508891847270455,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,0.18463765377029873,5.0,5.0,0.11024792925264038,5.0,5.0"
1734689111.6973507,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08591833931984283, -0.04724458744719495, 1.66726755682848, -0.2005649578872104, 0.3734498128862205, 0.15232717735017243, -0.015563854317101722, -0.12708580145310133, -0.1366864398719816, 1.6129639891042231, -0.3009447616676457, 0.049001318384393144, 0.35931136683207665, 0.014836136320554694, -0.14818019653931103, -0.1310533736841597, 1.6573443452639456, -0.18326919603379377, 0.15037568027532, 0.17677996273251928, -0.017318088918841568, -0.11563298772921371, -0.018978316047500776, 1.6979894480909135, -0.16461367851732778, 0.34267929244842144, 0.060446466963909984, -0.00653107649823248","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","-5.0,5.0,-5.0,5.0,-5.0,-5.0,0.02845165892606083,-5.0,-5.0,-4.156134391806376,5.0,5.0,-5.0,0.07379229984644908,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.06488853346409584,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-0.09050953219469804"
1734689111.7340372,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,5.0,5.0,-5.0,-0.09050953219469804,5.0,5.0,-5.0,-5.0,-5.0,0.07379229984644908,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.02845165892606083,-4.156134391806376,-5.0,0.06488853346409584,-5.0,-5.0"
1734689111.8310516,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08210772266424637, -0.046771487763461295, 1.6679253003890864, -0.22554278060725697, 0.3876820659160476, 0.18124136109296085, 0.0015142370253080628, -0.12490877903170361, -0.13442588724200633, 1.6127810159965996, -0.3323409858700632, 0.03919191690230228, 0.3965503367295087, -0.008155117917428178, -0.14561275644256533, -0.12725772547651282, 1.656657611289047, -0.21862107339479575, 0.1547141734808415, 0.21978166076473027, -0.01234485008848285, -0.1125145050316787, -0.018366068890030007, 1.699336853000733, -0.19524189356254684, 0.3576674962384807, 0.09560617702329122, 0.009802012784107639","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,-5.0,5.0,-5.0,5.0,5.0,0.15563854317101722,5.0,5.0,5.0,-5.0,-5.0,5.0,-0.14836136320554694,5.0,5.0,-5.0,-5.0,5.0,5.0,0.17318088918841568,5.0,5.0,5.0,-5.0,5.0,5.0,0.0653107649823248"
1734689111.8352718,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","-5.0,-5.0,-5.0,5.0,0.0653107649823248,-5.0,-5.0,5.0,5.0,5.0,-0.14836136320554694,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,0.15563854317101722,5.0,5.0,0.17318088918841568,5.0,5.0"
1734689111.9326754,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","-5.0,-5.0,-5.0,5.0,0.0653107649823248,-5.0,-5.0,5.0,5.0,5.0,-0.14836136320554694,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,0.15563854317101722,5.0,5.0,0.17318088918841568,5.0,5.0"
1734689111.946375,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08703164276384978, -0.047026629182472135, 1.6663151952448647, -0.19990334397169374, 0.37294113279664387, 0.15124145297198677, -0.013272891540790255, -0.12763837855929427, -0.13713147603785458, 1.611920457693678, -0.3033390248198309, 0.04996150296269697, 0.361662130971232, 0.017929842235743898, -0.15064028529082485, -0.13090608555948613, 1.656524788063333, -0.1902244890332092, 0.13901386408300898, 0.18883854255161214, -0.03734782803034431, -0.11762894063007945, -0.019074616906658903, 1.6975960775609442, -0.16333958275641436, 0.3426849105538139, 0.05990319813492828, -0.005240442539384382","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","-5.0,5.0,-5.0,5.0,-5.0,-5.0,-0.015142370253080628,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.08155117917428178,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.1234485008848285,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-0.09802012784107639"
1734689112.032893,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,5.0,5.0,-5.0,-0.09802012784107639,5.0,5.0,-5.0,-5.0,-5.0,0.08155117917428178,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-0.015142370253080628,-5.0,-5.0,0.1234485008848285,-5.0,-5.0"
1734689112.048225,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08309699251978575, -0.0463755078168413, 1.666623303225573, -0.2274989504728948, 0.3874055167331525, 0.1819220399757011, 0.0043846690628415175, -0.1255428022165228, -0.1347086762751859, 1.6117213758166642, -0.3350760379096762, 0.039729371861904283, 0.39940494425633943, -0.0065926992030904685, -0.14796028686309803, -0.12890637049772646, 1.656389143975158, -0.22094138135296504, 0.14991045583974305, 0.22617496885879262, -0.021272387764467382, -0.11443105398243958, -0.01857801887888222, 1.6988411625690008, -0.19335433403491464, 0.3574439549188453, 0.09431374696784633, 0.012744527579260811","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,5.0,5.0,-5.0,5.0,5.0,0.13272891540790255,5.0,5.0,5.0,-5.0,-5.0,5.0,-0.17929842235743898,5.0,5.0,-5.0,-5.0,5.0,5.0,0.3734782803034431,5.0,5.0,5.0,-5.0,5.0,5.0,0.05240442539384382"
1734689112.1342478,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,-5.0,-5.0,5.0,0.05240442539384382,-5.0,-5.0,5.0,5.0,5.0,-0.17929842235743898,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,0.13272891540790255,5.0,5.0,0.3734782803034431,5.0,5.0"
1734689112.168707,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0881123128138368, -0.046591362955928695, 1.6651712420654539, -0.20106046957641954, 0.37229006427697353, 0.15009644809334866, -0.010050941773324773, -0.12835850886583966, -0.1376119660941031, 1.6110100828507719, -0.3053961570155641, 0.05025977242987523, 0.36372114945672607, 0.018169052958434406, -0.15273977057091237, -0.1328112887082602, 1.6563059049239293, -0.18924423914419375, 0.1377329160380807, 0.19172165523035645, -0.036597988705208806, -0.1196822159666624, -0.018891717915719752, 1.697465997277125, -0.16130514971516519, 0.3422185410550851, 0.05818527348742908, -0.0026797814884664817","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","-5.0,0.01656215781144965,-5.0,5.0,-5.0,-5.0,-0.043846690628415175,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.06592699203090469,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.21272387764467382,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-0.12744527579260811"
1734689112.2329323,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","0.01656215781144965,5.0,5.0,-5.0,-0.12744527579260811,5.0,5.0,-5.0,-5.0,-5.0,0.06592699203090469,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-0.043846690628415175,-5.0,-5.0,0.21272387764467382,-5.0,-5.0"
1734689112.256834,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08440759667141862, -0.04595520609561721, 1.6656757409975471, -0.22894168784146363, 0.3864884067208214, 0.18049894016315804, 0.006855152463321801, -0.1264632977815241, -0.1354778620380488, 1.6109581569454328, -0.3367670433771037, 0.040130480884466024, 0.40107132962137015, -0.006088434182103697, -0.15017134638630125, -0.1308030120140744, 1.6562159861019374, -0.2195752782372038, 0.14995831007627025, 0.22961024135022257, -0.0229866212837484, -0.11679541085816059, -0.017840675167311026, 1.6988590863246422, -0.19106211957914887, 0.35689797071744245, 0.09225632979049969, 0.015030611086402246","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,5.0,5.0,-5.0,5.0,5.0,0.10050941773324773,5.0,5.0,5.0,-5.0,-5.0,5.0,-0.18169052958434406,5.0,5.0,-5.0,-5.0,5.0,5.0,0.36597988705208806,5.0,5.0,2.254057611600828,-5.0,5.0,5.0,0.026797814884664817"
1734689112.3338003,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,-5.0,-5.0,5.0,0.026797814884664817,-5.0,-5.0,5.0,5.0,5.0,-0.18169052958434406,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.254057611600828,5.0,-5.0,-5.0,0.10050941773324773,5.0,5.0,0.36597988705208806,5.0,5.0"
1734689112.3569994,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08963780658527831, -0.04609674953731879, 1.6643370953571983, -0.20289370561182807, 0.37134386787415163, 0.14847737450418919, -0.00786339026693561, -0.1294682438893373, -0.1386398452770683, 1.6104552005787127, -0.3071730402660817, 0.05057696327634442, 0.36545988016255393, 0.01828478639400366, -0.15527950213103736, -0.1346080663382585, 1.6547546951896184, -0.18596140391228566, 0.1388965730773304, 0.1946363544400267, -0.03529989441625059, -0.12243123298469794, -0.01812670701325292, 1.6971922847638954, -0.15892337935350564, 0.3420081901890697, 0.056041579558414156, -0.0014012907287295207","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","-5.0,0.29737662890225636,-5.0,5.0,-5.0,-5.0,-0.06855152463321801,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.06088434182103697,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.22986621283748399,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-0.15030611086402246"
1734689112.4344735,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08056615800213685, -0.048123027384576744, 1.6763672306063624, -0.19348211880911848, 0.3534807112955054, 0.13189032611582974, -0.014933739013717862, -0.11960136598562432, -0.13364120709033056, 1.6217187221510292, -0.29976562389880534, 0.0465499163857368, 0.3506790081617801, 0.016201995036630557, -0.1346086482317972, -0.13131369298675644, 1.6585426204604703, -0.16987963704227926, 0.17074936425181875, 0.16997427949145738, -0.02835505291493856, -0.1079975817700296, -0.02445711223377689, 1.6980460701305828, -0.1619741936117638, 0.3420697820873544, 0.06104551834176419, -0.008765414872807575","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","0.29737662890225636,5.0,5.0,-5.0,-0.15030611086402246,5.0,5.0,-5.0,-5.0,-5.0,0.06088434182103697,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-0.06855152463321801,-5.0,-5.0,0.22986621283748399,-5.0,-5.0"
1734689112.4783473,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08596224635771321, -0.04359917255361179, 1.6650000522593675, -0.23202999390148094, 0.38537181168437407, 0.1797183494975778, 0.008887437812109766, -0.127672283755488, -0.13617540366123748, 1.6101776391710203, -0.3385469619388344, 0.04052387981149064, 0.40302949969356483, -0.005766824654349634, -0.15312069708628062, -0.1332905273202849, 1.6545634111212255, -0.21653657431741102, 0.1523139827428457, 0.23385265018458767, -0.023240394467348047, -0.11964383205267737, -0.01765473360934866, 1.6985604825593308, -0.18948990720492898, 0.3570767917579927, 0.09083463244058354, 0.01632760465915073","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","5.0,5.0,5.0,-5.0,5.0,5.0,0.0786339026693561,5.0,5.0,2.1910288664569464,-5.0,-5.0,5.0,-0.1828478639400366,5.0,5.0,5.0,-5.0,5.0,5.0,0.3529989441625059,5.0,5.0,5.0,-5.0,5.0,5.0,0.014012907287295207"
